match_id,seed,path,time_index,seconds_after_context,view0_extreme_contrast,allviews_extreme_contrast,view0_nontarget_role_rms,spearman,slope,positive_adjacent_fraction,nondecreasing_with_nonzero_span,duplicate_effective_responses_consistent,distinct_effective_doses,any_clipped_dose,decoded_context_changed
2026-05-10T09-50-31Z-8f49f2,2026090702,probe_linear,2,0.3,-1.151885986328125,-0.4522838592529297,0.00922697018438631,-0.8999999999999998,-0.001859826723235516,0.25,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,probe_linear,3,0.4,-5.357269287109375,-5.828165054321289,0.0178376032046378,-0.7999999999999999,-0.005188540561192115,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,affine_forward,0,0.1,0.3817138671875,0.9316387176513672,0.002311432912085384,0.6324555320336759,0.00043567711754489,0.25,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,affine_forward,1,0.2,-1.5267486572265625,-0.5005435943603516,0.004280857912898201,-0.35909242322980395,-0.0008460370537648342,0.25,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,affine_forward,2,0.3,2.290130615234375,-2.0786285400390625,0.008117247017532777,0.35909242322980395,0.0011777533880494003,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,affine_forward,3,0.4,0.388519287109375,-5.522499084472656,0.015524786016164182,-0.10259783520851543,-0.001938329275539228,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,quadratic_forward,0,0.1,2.29693603515625,0.8336505889892578,0.004930028479260792,0.6,0.0019863616382537574,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,quadratic_forward,1,0.2,-1.151885986328125,-0.13312625885009766,0.003920095328493953,-0.46169025843831935,-0.0011355836527724074,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,quadratic_forward,2,0.3,0.3885040283203125,-0.4809589385986328,0.007078908822671365,0.4103913408340617,0.0004539644821942351,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,quadratic_forward,3,0.4,-0.76336669921875,-1.6673240661621094,0.009486409777996242,0.0,0.0008622484578513037,0.75,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,random_norm,0,0.1,-1.151885986328125,-0.04770660400390625,0.0033182227906286125,-0.49999999999999994,-0.0024185057224189,0.75,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,random_norm,1,0.2,-1.5267486572265625,0.4779510498046875,0.005622463625833559,-0.3,-0.0013103134834201835,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,random_norm,2,0.3,2.2901153564453125,0.8980789184570312,0.005116877419255533,0.19999999999999998,0.0010827263695185113,0.75,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,random_norm,3,0.4,-1.151885986328125,-5.79387092590332,0.012239820626232186,0.0,0.0004983685743264978,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,wrong_variable_ball_x,0,0.1,0.763397216796875,1.4539127349853516,0.003461671565081282,0.49999999999999994,0.001132025358389479,0.25,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,wrong_variable_ball_x,1,0.2,-1.151885986328125,-1.5276069641113281,0.004066639410577922,-0.20519567041703085,-0.000794776754175948,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,wrong_variable_ball_x,2,0.3,-1.151885986328125,-1.1288471221923828,0.010938104442370842,-0.35909242322980395,-0.0014944951520493449,0.25,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,wrong_variable_ball_x,3,0.4,0.013641357421875,1.422154426574707,0.013684545106094452,0.22360679774997896,0.00013188759596329143,0.25,False,True,5,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,probe_linear,0,0.1,0.575927734375,-1.6581554412841797,0.005147310108092295,0.9733285267845754,0.0007292561007857266,0.6666666666666666,True,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,probe_linear,1,0.2,1.151885986328125,-1.2933197021484375,0.0032512677739555563,0.22941573387056177,0.0009474052935294824,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,probe_linear,2,0.3,-0.770172119140625,-2.628345489501953,0.006800278785608844,-0.6842105263157895,-0.0004571485318813968,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,probe_linear,3,0.4,7.6064453125,2.976400375366211,0.01568610995792755,0.8947368421052632,0.007154503552242261,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,affine_forward,0,0.1,-1.915283203125,0.36846351623535156,0.0057643141976642335,-0.36842105263157904,-0.0014576097172608019,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,affine_forward,1,0.2,-0.38165283203125,-1.6238632202148438,0.0028989680103950898,-0.2703690352179376,-0.00030637655669297814,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,affine_forward,2,0.3,-2.67864990234375,-0.5273780822753906,0.0045808563162878894,-0.6842105263157895,-0.0028481100119439975,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,affine_forward,3,0.4,-3.61578369140625,-0.47454833984375,0.008247081088465981,-0.8947368421052632,-0.004034921237995297,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,quadratic_forward,0,0.1,-0.575927734375,-1.4323902130126953,0.005015548843988306,-0.6488856845230502,-0.0006427796046099076,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,quadratic_forward,1,0.2,-2.296966552734375,-1.4824676513671875,0.003746424588340362,-0.36842105263157904,-0.0018739661959756397,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,quadratic_forward,2,0.3,-0.76336669921875,-0.6913661956787109,0.005368190068625397,-0.5789473684210528,-0.0007769470915715292,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,quadratic_forward,3,0.4,0.388519287109375,2.290966033935547,0.008065102140512561,0.8111071056538127,0.0004665234441010351,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,random_norm,0,0.1,0.0,1.38531494140625,0.005040947120676026,-0.22941573387056177,-0.0005159847225127078,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,random_norm,1,0.2,-1.14508056640625,-0.45026588439941406,0.002320958877730319,-0.22941573387056177,-0.0007835657518893388,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,random_norm,2,0.3,1.5267333984375,-0.6658306121826172,0.005119874541573282,0.6842105263157895,0.0021230878135105368,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,random_norm,3,0.4,-2.8455963134765625,-2.33441162109375,0.012998289064123904,-0.8947368421052632,-0.004749383814001436,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,wrong_variable_ball_x,0,0.1,1.33929443359375,0.3096942901611328,0.006235898928291502,0.8947368421052632,0.0017326924714134264,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,wrong_variable_ball_x,1,0.2,-3.067169189453125,-2.394073486328125,0.004252925410736423,-1.0,-0.0036840756285901957,0.0,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,wrong_variable_ball_x,2,0.3,0.0,-1.3367576599121094,0.0044667638309574065,-0.22941573387056177,0.0002653122323078797,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090701,wrong_variable_ball_x,3,0.4,9.688644409179688,3.3797874450683594,0.025495067369968184,0.36842105263157904,0.00892561124054635,0.6666666666666666,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,probe_linear,0,0.1,0.388519287109375,0.28797340393066406,0.0032690219349612434,0.5789473684210528,0.0005248538667015461,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,probe_linear,1,0.2,-0.777008056640625,0.7453632354736328,0.004253553926628126,-0.8947368421052632,-0.0015721403589663268,0.3333333333333333,False,True,4,True,False
2026-05-10T23-26-14Z-67db4f,2026090702,probe_linear,2,0.3,4.587066650390625,2.3763771057128906,0.004639262975983088,1.0,0.005090942811990645,1.0,True,True,4,True,False
