match_id,path,time_index,seconds_after_context,requested_dose_uu,effective_dose_seed_mean_uu,effective_dose_seed_min_uu,effective_dose_seed_max_uu,clipped_seed_count,view0_height_change_seed_mean_uu,allviews_height_change_seed_mean_uu
2026-05-30T04-09-19Z-e64537,probe_linear,1,0.2,-600.0,-376.4591858993489,-389.2996330409275,-363.6187387577703,2,-1.7787055969238281,-1.3051767349243164
2026-05-30T04-09-19Z-e64537,probe_linear,1,0.2,-300.0,-300.0,-300.0,-300.0,0,0.3959617614746094,-0.9272165298461914
2026-05-30T04-09-19Z-e64537,probe_linear,1,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-30T04-09-19Z-e64537,probe_linear,1,0.2,300.0,300.0,300.0,300.00000000000006,1,-0.21597671508789062,-0.5579442977905273
2026-05-30T04-09-19Z-e64537,probe_linear,1,0.2,600.0,600.0,599.9999999999999,600.0,1,-0.21597671508789062,-0.07912731170654297
2026-05-30T04-09-19Z-e64537,probe_linear,2,0.3,-600.0,-376.4591858993489,-389.2996330409275,-363.6187387577703,2,1.09478759765625,0.7742347717285156
2026-05-30T04-09-19Z-e64537,probe_linear,2,0.3,-300.0,-300.0,-300.0,-300.0,0,1.1307830810546875,-0.10985279083251953
2026-05-30T04-09-19Z-e64537,probe_linear,2,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-30T04-09-19Z-e64537,probe_linear,2,0.3,300.0,300.0,300.0,300.00000000000006,1,-0.07199478149414062,0.04142951965332031
2026-05-30T04-09-19Z-e64537,probe_linear,2,0.3,600.0,600.0,599.9999999999999,600.0,1,0.1799774169921875,0.8460683822631836
2026-05-30T04-09-19Z-e64537,probe_linear,3,0.4,-600.0,-376.4591858993489,-389.2996330409275,-363.6187387577703,2,0.3419647216796875,-0.09278011322021484
2026-05-30T04-09-19Z-e64537,probe_linear,3,0.4,-300.0,-300.0,-300.0,-300.0,0,0.4499549865722656,1.006429672241211
2026-05-30T04-09-19Z-e64537,probe_linear,3,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-30T04-09-19Z-e64537,probe_linear,3,0.4,300.0,300.0,300.0,300.00000000000006,1,1.538848876953125,-0.2941007614135742
2026-05-30T04-09-19Z-e64537,probe_linear,3,0.4,600.0,600.0,599.9999999999999,600.0,1,-0.5368461608886719,-0.3953409194946289
2026-05-09T10-15-51Z-b7fd20,affine_forward,0,0.1,-600.0,-355.60741072001025,-356.5324722849025,-354.682349155118,2,0.0,1.030289649963379
2026-05-09T10-15-51Z-b7fd20,affine_forward,0,0.1,-300.0,-300.0,-300.0,-300.0,0,-0.2879791259765625,0.3546876907348633
2026-05-09T10-15-51Z-b7fd20,affine_forward,0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-09T10-15-51Z-b7fd20,affine_forward,0,0.1,300.0,300.0,300.0,300.0,0,-2.3906707763671875,0.2844829559326172
2026-05-09T10-15-51Z-b7fd20,affine_forward,0,0.1,600.0,600.0,600.0,600.0000000000001,1,0.0,1.3570423126220703
2026-05-09T10-15-51Z-b7fd20,affine_forward,1,0.2,-600.0,-355.60741072001025,-356.5324722849025,-354.682349155118,2,-1.5267486572265625,-0.37082481384277344
2026-05-09T10-15-51Z-b7fd20,affine_forward,1,0.2,-300.0,-300.0,-300.0,-300.0,0,0.0,-0.6373929977416992
2026-05-09T10-15-51Z-b7fd20,affine_forward,1,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-09T10-15-51Z-b7fd20,affine_forward,1,0.2,300.0,300.0,300.0,300.0,0,0.5759429931640625,0.0007691383361816406
2026-05-09T10-15-51Z-b7fd20,affine_forward,1,0.2,600.0,600.0,600.0,600.0000000000001,1,-0.5759429931640625,-1.271982192993164
2026-05-09T10-15-51Z-b7fd20,affine_forward,2,0.3,-600.0,-355.60741072001025,-356.5324722849025,-354.682349155118,2,-2.1027069091796875,-1.0999126434326172
2026-05-09T10-15-51Z-b7fd20,affine_forward,2,0.3,-300.0,-300.0,-300.0,-300.0,0,-2.1027069091796875,-0.8479375839233398
2026-05-09T10-15-51Z-b7fd20,affine_forward,2,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-09T10-15-51Z-b7fd20,affine_forward,2,0.3,300.0,300.0,300.0,300.0,0,-3.0517578125e-05,-0.23941802978515625
2026-05-09T10-15-51Z-b7fd20,affine_forward,2,0.3,600.0,600.0,600.0,600.0000000000001,1,-1.526763916015625,-1.0387811660766602
2026-05-09T10-15-51Z-b7fd20,affine_forward,3,0.4,-600.0,-355.60741072001025,-356.5324722849025,-354.682349155118,2,1.5267333984375,0.6210918426513672
2026-05-09T10-15-51Z-b7fd20,affine_forward,3,0.4,-300.0,-300.0,-300.0,-300.0,0,1.5267333984375,0.3114051818847656
2026-05-09T10-15-51Z-b7fd20,affine_forward,3,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-09T10-15-51Z-b7fd20,affine_forward,3,0.4,300.0,300.0,300.0,300.0,0,1.5267333984375,1.823868751525879
2026-05-09T10-15-51Z-b7fd20,affine_forward,3,0.4,600.0,600.0,600.0,600.0000000000001,1,2.1026763916015625,0.9379305839538574
2026-05-10T09-50-31Z-8f49f2,affine_forward,0,0.1,-600.0,-510.5045323851511,-514.7063748757123,-506.3026898945899,2,0.1840057373046875,-0.7648649215698242
2026-05-10T09-50-31Z-8f49f2,affine_forward,0,0.1,-300.0,-300.0,-300.0,-300.0,0,1.71759033203125,-0.9177942276000977
2026-05-10T09-50-31Z-8f49f2,affine_forward,0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-10T09-50-31Z-8f49f2,affine_forward,0,0.1,300.0,300.0,300.0,300.0,0,1.7141876220703125,-0.7870054244995117
2026-05-10T09-50-31Z-8f49f2,affine_forward,0,0.1,600.0,600.0,600.0,600.0000000000001,1,1.3325042724609375,0.023860931396484375
2026-05-10T09-50-31Z-8f49f2,affine_forward,1,0.2,-600.0,-510.5045323851511,-514.7063748757123,-506.3026898945899,2,1.5267410278320312,-0.37689924240112305
2026-05-10T09-50-31Z-8f49f2,affine_forward,1,0.2,-300.0,-300.0,-300.0,-300.0,0,1.9084243774414062,0.02257537841796875
2026-05-10T09-50-31Z-8f49f2,affine_forward,1,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-10T09-50-31Z-8f49f2,affine_forward,1,0.2,300.0,300.0,300.0,300.0,0,1.332489013671875,-0.32940149307250977
2026-05-10T09-50-31Z-8f49f2,affine_forward,1,0.2,600.0,600.0,600.0,600.0000000000001,1,1.5267410278320312,-0.6150298118591309
2026-05-10T09-50-31Z-8f49f2,affine_forward,2,0.3,-600.0,-510.5045323851511,-514.7063748757123,-506.3026898945899,2,1.1382293701171875,0.49826622009277344
2026-05-10T09-50-31Z-8f49f2,affine_forward,2,0.3,-300.0,-300.0,-300.0,-300.0,0,4.379150390625,0.5527458190917969
2026-05-10T09-50-31Z-8f49f2,affine_forward,2,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-10T09-50-31Z-8f49f2,affine_forward,2,0.3,300.0,300.0,300.0,300.0,0,1.519927978515625,-0.3187093734741211
2026-05-10T09-50-31Z-8f49f2,affine_forward,2,0.3,600.0,600.0,600.0,600.0000000000001,1,4.7471923828125,-0.3563351631164551
2026-05-10T09-50-31Z-8f49f2,affine_forward,3,0.4,-600.0,-510.5045323851511,-514.7063748757123,-506.3026898945899,2,1.3393096923828125,4.567984104156494
2026-05-10T09-50-31Z-8f49f2,affine_forward,3,0.4,-300.0,-300.0,-300.0,-300.0,0,2.1163330078125,3.1911873817443848
2026-05-10T09-50-31Z-8f49f2,affine_forward,3,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-10T09-50-31Z-8f49f2,affine_forward,3,0.4,300.0,300.0,300.0,300.0,0,-3.4454498291015625,2.639841079711914
2026-05-10T09-50-31Z-8f49f2,affine_forward,3,0.4,600.0,600.0,600.0,600.0000000000001,1,2.688873291015625,2.0549850463867188
2026-05-10T23-26-14Z-67db4f,affine_forward,0,0.1,-600.0,-267.64348839364914,-284.6904997860074,-250.5964770012909,2,0.8639068603515625,-0.1956348419189453
2026-05-10T23-26-14Z-67db4f,affine_forward,0,0.1,-300.0,-267.64348839364914,-284.6904997860074,-250.5964770012909,2,0.8639068603515625,-0.1956348419189453
2026-05-10T23-26-14Z-67db4f,affine_forward,0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-10T23-26-14Z-67db4f,affine_forward,0,0.1,300.0,300.0,299.99999999999994,300.0,1,1.151885986328125,0.04548072814941406
2026-05-10T23-26-14Z-67db4f,affine_forward,0,0.1,600.0,600.0,600.0,600.0,0,-0.0937347412109375,0.22715187072753906
2026-05-10T23-26-14Z-67db4f,affine_forward,1,0.2,-600.0,-267.64348839364914,-284.6904997860074,-250.5964770012909,2,-0.3851165771484375,0.16447734832763672
2026-05-10T23-26-14Z-67db4f,affine_forward,1,0.2,-300.0,-267.64348839364914,-284.6904997860074,-250.5964770012909,2,-0.3851165771484375,0.16447734832763672
2026-05-10T23-26-14Z-67db4f,affine_forward,1,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-10T23-26-14Z-67db4f,affine_forward,1,0.2,300.0,300.0,299.99999999999994,300.0,1,-0.3816986083984375,-0.1526165008544922
2026-05-10T23-26-14Z-67db4f,affine_forward,1,0.2,600.0,600.0,600.0,600.0,0,-0.1874237060546875,-0.8744192123413086
2026-05-10T23-26-14Z-67db4f,affine_forward,2,0.3,-600.0,-267.64348839364914,-284.6904997860074,-250.5964770012909,2,3.15234375,0.9684972763061523
2026-05-10T23-26-14Z-67db4f,affine_forward,2,0.3,-300.0,-267.64348839364914,-284.6904997860074,-250.5964770012909,2,3.15234375,0.9684972763061523
2026-05-10T23-26-14Z-67db4f,affine_forward,2,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-10T23-26-14Z-67db4f,affine_forward,2,0.3,300.0,300.0,299.99999999999994,300.0,1,1.813018798828125,1.55731201171875
2026-05-10T23-26-14Z-67db4f,affine_forward,2,0.3,600.0,600.0,600.0,600.0,0,1.7244110107421875,0.9617795944213867
2026-05-10T23-26-14Z-67db4f,affine_forward,3,0.4,-600.0,-267.64348839364914,-284.6904997860074,-250.5964770012909,2,3.61578369140625,-0.7442092895507812
2026-05-10T23-26-14Z-67db4f,affine_forward,3,0.4,-300.0,-267.64348839364914,-284.6904997860074,-250.5964770012909,2,3.61578369140625,-0.7442092895507812
2026-05-10T23-26-14Z-67db4f,affine_forward,3,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-10T23-26-14Z-67db4f,affine_forward,3,0.4,300.0,300.0,299.99999999999994,300.0,1,2.6206817626953125,-1.0029973983764648
2026-05-10T23-26-14Z-67db4f,affine_forward,3,0.4,600.0,600.0,600.0,600.0,0,1.7124786376953125,-0.2988271713256836
2026-05-14T03-11-22Z-090bf8,affine_forward,0,0.1,-600.0,-593.1801102222483,-600.0,-586.3602204444967,1,-0.858795166015625,0.22969913482666016
2026-05-14T03-11-22Z-090bf8,affine_forward,0,0.1,-300.0,-300.0,-300.0,-300.0,0,-1.0027809143066406,1.1746339797973633
2026-05-14T03-11-22Z-090bf8,affine_forward,0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-14T03-11-22Z-090bf8,affine_forward,0,0.1,300.0,300.0,300.0,300.0,0,-0.7650833129882812,1.2747535705566406
2026-05-14T03-11-22Z-090bf8,affine_forward,0,0.1,600.0,600.0,600.0,600.0,0,-0.0954132080078125,0.7604093551635742
2026-05-14T03-11-22Z-090bf8,affine_forward,1,0.2,-600.0,-593.1801102222483,-600.0,-586.3602204444967,1,0.49883270263671875,0.46326255798339844
2026-05-14T03-11-22Z-090bf8,affine_forward,1,0.2,-300.0,-300.0,-300.0,-300.0,0,-3.4477577209472656,0.23541545867919922
2026-05-14T03-11-22Z-090bf8,affine_forward,1,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-14T03-11-22Z-090bf8,affine_forward,1,0.2,300.0,300.0,300.0,300.0,0,-1.368499755859375,0.4798269271850586
2026-05-14T03-11-22Z-090bf8,affine_forward,1,0.2,600.0,600.0,600.0,600.0,0,-1.1542243957519531,0.524235725402832
2026-05-14T03-11-22Z-090bf8,affine_forward,2,0.3,-600.0,-593.1801102222483,-600.0,-586.3602204444967,1,-0.9725246429443359,0.3273301124572754
2026-05-14T03-11-22Z-090bf8,affine_forward,2,0.3,-300.0,-300.0,-300.0,-300.0,0,0.24111557006835938,0.8686466217041016
2026-05-14T03-11-22Z-090bf8,affine_forward,2,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-14T03-11-22Z-090bf8,affine_forward,2,0.3,300.0,300.0,300.0,300.0,0,-0.28455352783203125,0.32961368560791016
2026-05-14T03-11-22Z-090bf8,affine_forward,2,0.3,600.0,600.0,600.0,600.0,0,-0.5725250244140625,-1.0561342239379883
2026-05-14T03-11-22Z-090bf8,affine_forward,3,0.4,-600.0,-593.1801102222483,-600.0,-586.3602204444967,1,-3.662036895751953,0.3584136962890625
2026-05-14T03-11-22Z-090bf8,affine_forward,3,0.4,-300.0,-300.0,-300.0,-300.0,0,-4.941135406494141,-0.6410436630249023
2026-05-14T03-11-22Z-090bf8,affine_forward,3,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-14T03-11-22Z-090bf8,affine_forward,3,0.4,300.0,300.0,300.0,300.0,0,-3.5305328369140625,-0.11969184875488281
2026-05-14T03-11-22Z-090bf8,affine_forward,3,0.4,600.0,600.0,600.0,600.0,0,-2.747447967529297,0.26862621307373047
2026-05-14T22-34-33Z-a2015e,affine_forward,0,0.1,-600.0,-313.9101066278163,-353.6552656285245,-274.16494762710806,2,-1.4330215454101562,0.6922397613525391
2026-05-14T22-34-33Z-a2015e,affine_forward,0,0.1,-300.0,-287.08247381355403,-300.0,-274.16494762710806,1,-0.28797149658203125,0.9902162551879883
2026-05-14T22-34-33Z-a2015e,affine_forward,0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-14T22-34-33Z-a2015e,affine_forward,0,0.1,300.0,300.0,300.0,300.0,0,-1.7158737182617188,0.37040233612060547
2026-05-14T22-34-33Z-a2015e,affine_forward,0,0.1,600.0,600.0,599.9999999999999,600.0,1,-1.9570045471191406,0.4532470703125
2026-05-14T22-34-33Z-a2015e,affine_forward,1,0.2,-600.0,-313.9101066278163,-353.6552656285245,-274.16494762710806,2,-0.8210945129394531,-0.08727359771728516
2026-05-14T22-34-33Z-a2015e,affine_forward,1,0.2,-300.0,-287.08247381355403,-300.0,-274.16494762710806,1,-1.8581657409667969,-0.36911678314208984
2026-05-14T22-34-33Z-a2015e,affine_forward,1,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-14T22-34-33Z-a2015e,affine_forward,1,0.2,300.0,300.0,300.0,300.0,0,-0.6553840637207031,-0.06842327117919922
2026-05-14T22-34-33Z-a2015e,affine_forward,1,0.2,600.0,600.0,599.9999999999999,600.0,1,-0.17316055297851562,0.19526195526123047
2026-05-14T22-34-33Z-a2015e,affine_forward,2,0.3,-600.0,-313.9101066278163,-353.6552656285245,-274.16494762710806,2,0.77020263671875,0.29479217529296875
2026-05-14T22-34-33Z-a2015e,affine_forward,2,0.3,-300.0,-287.08247381355403,-300.0,-274.16494762710806,1,0.77020263671875,1.224721908569336
2026-05-14T22-34-33Z-a2015e,affine_forward,2,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-14T22-34-33Z-a2015e,affine_forward,2,0.3,300.0,300.0,300.0,300.0,0,-1.9084320068359375,-1.2387714385986328
2026-05-14T22-34-33Z-a2015e,affine_forward,2,0.3,600.0,600.0,599.9999999999999,600.0,1,2.95977783203125,0.9912872314453125
2026-05-14T22-34-33Z-a2015e,affine_forward,3,0.4,-600.0,-313.9101066278163,-353.6552656285245,-274.16494762710806,2,2.3335647583007812,0.5039443969726562
2026-05-14T22-34-33Z-a2015e,affine_forward,3,0.4,-300.0,-287.08247381355403,-300.0,-274.16494762710806,1,0.0434417724609375,0.7396774291992188
2026-05-14T22-34-33Z-a2015e,affine_forward,3,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-14T22-34-33Z-a2015e,affine_forward,3,0.4,300.0,300.0,300.0,300.0,0,0.28797149658203125,-0.7927684783935547
2026-05-14T22-34-33Z-a2015e,affine_forward,3,0.4,600.0,600.0,599.9999999999999,600.0,1,-0.7633819580078125,-0.17332839965820312
2026-05-15T03-56-59Z-e3a44c,affine_forward,0,0.1,-600.0,-426.90250288397124,-445.4788671416268,-408.32613862631575,2,0.4293975830078125,0.060494422912597656
2026-05-15T03-56-59Z-e3a44c,affine_forward,0,0.1,-300.0,-300.0,-300.0,-300.0,0,-1.1212158203125,0.04646110534667969
2026-05-15T03-56-59Z-e3a44c,affine_forward,0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-15T03-56-59Z-e3a44c,affine_forward,0,0.1,300.0,300.0,299.99999999999994,300.0,1,0.5972175598144531,0.7253990173339844
2026-05-15T03-56-59Z-e3a44c,affine_forward,0,0.1,600.0,600.0,600.0,600.0,0,0.25217437744140625,0.46179866790771484
2026-05-15T03-56-59Z-e3a44c,affine_forward,1,0.2,-600.0,-426.90250288397124,-445.4788671416268,-408.32613862631575,2,0.47542572021484375,-0.38829612731933594
2026-05-15T03-56-59Z-e3a44c,affine_forward,1,0.2,-300.0,-300.0,-300.0,-300.0,0,0.5759124755859375,-1.345627784729004
2026-05-15T03-56-59Z-e3a44c,affine_forward,1,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-15T03-56-59Z-e3a44c,affine_forward,1,0.2,300.0,300.0,299.99999999999994,300.0,1,-0.3314094543457031,-0.7163658142089844
2026-05-15T03-56-59Z-e3a44c,affine_forward,1,0.2,600.0,600.0,600.0,600.0,0,-0.47542572021484375,-1.114222526550293
2026-05-15T03-56-59Z-e3a44c,affine_forward,2,0.3,-600.0,-426.90250288397124,-445.4788671416268,-408.32613862631575,2,-5.631568908691406,-0.8048057556152344
2026-05-15T03-56-59Z-e3a44c,affine_forward,2,0.3,-300.0,-300.0,-300.0,-300.0,0,0.09371185302734375,1.0910539627075195
2026-05-15T03-56-59Z-e3a44c,affine_forward,2,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-15T03-56-59Z-e3a44c,affine_forward,2,0.3,300.0,300.0,299.99999999999994,300.0,1,-3.6729087829589844,-0.8893880844116211
2026-05-15T03-56-59Z-e3a44c,affine_forward,2,0.3,600.0,600.0,600.0,600.0,0,-3.010059356689453,-0.5399723052978516
2026-05-15T03-56-59Z-e3a44c,affine_forward,3,0.4,-600.0,-426.90250288397124,-445.4788671416268,-408.32613862631575,2,-1.9620933532714844,-0.9659185409545898
2026-05-15T03-56-59Z-e3a44c,affine_forward,3,0.4,-300.0,-300.0,-300.0,-300.0,0,-2.628345489501953,-0.6315317153930664
2026-05-15T03-56-59Z-e3a44c,affine_forward,3,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-15T03-56-59Z-e3a44c,affine_forward,3,0.4,300.0,300.0,299.99999999999994,300.0,1,0.043468475341796875,2.3139801025390625
2026-05-15T03-56-59Z-e3a44c,affine_forward,3,0.4,600.0,600.0,600.0,600.0,0,-0.957611083984375,0.5725364685058594
2026-05-29T18-15-24Z-2b37eb,affine_forward,0,0.1,-600.0,-282.39742157210554,-292.783074185749,-272.0117689584621,2,-1.2890434265136719,-1.502523422241211
2026-05-29T18-15-24Z-2b37eb,affine_forward,0,0.1,-300.0,-282.39742157210554,-292.783074185749,-272.0117689584621,2,-1.2890434265136719,-1.502523422241211
2026-05-29T18-15-24Z-2b37eb,affine_forward,0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T18-15-24Z-2b37eb,affine_forward,0,0.1,300.0,300.0,300.0,300.0,0,-1.9586982727050781,-0.22562313079833984
2026-05-29T18-15-24Z-2b37eb,affine_forward,0,0.1,600.0,600.0,600.0,600.0,0,-2.5780868530273438,-0.8574647903442383
2026-05-29T18-15-24Z-2b37eb,affine_forward,1,0.2,-600.0,-282.39742157210554,-292.783074185749,-272.0117689584621,2,1.7644386291503906,-0.4211997985839844
2026-05-29T18-15-24Z-2b37eb,affine_forward,1,0.2,-300.0,-282.39742157210554,-292.783074185749,-272.0117689584621,2,1.7644386291503906,-0.4211997985839844
2026-05-29T18-15-24Z-2b37eb,affine_forward,1,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T18-15-24Z-2b37eb,affine_forward,1,0.2,300.0,300.0,300.0,300.0,0,1.5267410278320312,-1.35017728805542
2026-05-29T18-15-24Z-2b37eb,affine_forward,1,0.2,600.0,600.0,600.0,600.0,0,1.0010643005371094,0.2641105651855469
2026-05-29T18-15-24Z-2b37eb,affine_forward,2,0.3,-600.0,-282.39742157210554,-292.783074185749,-272.0117689584621,2,0.37998199462890625,0.8728446960449219
2026-05-29T18-15-24Z-2b37eb,affine_forward,2,0.3,-300.0,-282.39742157210554,-292.783074185749,-272.0117689584621,2,0.37998199462890625,0.8728446960449219
2026-05-29T18-15-24Z-2b37eb,affine_forward,2,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T18-15-24Z-2b37eb,affine_forward,2,0.3,300.0,300.0,300.0,300.0,0,2.4110946655273438,1.520249843597412
2026-05-29T18-15-24Z-2b37eb,affine_forward,2,0.3,600.0,600.0,600.0,600.0,0,2.95806884765625,1.4088497161865234
2026-05-29T18-15-24Z-2b37eb,affine_forward,3,0.4,-600.0,-282.39742157210554,-292.783074185749,-272.0117689584621,2,0.9090690612792969,2.3738298416137695
2026-05-29T18-15-24Z-2b37eb,affine_forward,3,0.4,-300.0,-282.39742157210554,-292.783074185749,-272.0117689584621,2,0.9090690612792969,2.3738298416137695
2026-05-29T18-15-24Z-2b37eb,affine_forward,3,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T18-15-24Z-2b37eb,affine_forward,3,0.4,300.0,300.0,300.0,300.0,0,-1.3861656188964844,1.1422948837280273
2026-05-29T18-15-24Z-2b37eb,affine_forward,3,0.4,600.0,600.0,600.0,600.0,0,-1.0010490417480469,0.8815927505493164
2026-05-29T18-26-16Z-a78ba5,affine_forward,0,0.1,-600.0,-422.3273463654041,-423.94150296446753,-420.7131897663406,2,0.669647216796875,-0.7516679763793945
2026-05-29T18-26-16Z-a78ba5,affine_forward,0,0.1,-300.0,-300.0,-300.0,-300.0,0,-0.47539520263671875,-1.2178993225097656
2026-05-29T18-26-16Z-a78ba5,affine_forward,0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T18-26-16Z-a78ba5,affine_forward,0,0.1,300.0,300.0,299.99999999999994,300.0,1,-0.16571426391601562,-0.35740089416503906
2026-05-29T18-26-16Z-a78ba5,affine_forward,0,0.1,600.0,600.0,599.9999999999999,600.0,1,-0.18743896484375,-0.17283916473388672
2026-05-29T18-26-16Z-a78ba5,affine_forward,1,0.2,-600.0,-422.3273463654041,-423.94150296446753,-420.7131897663406,2,-1.1684837341308594,-1.5974531173706055
2026-05-29T18-26-16Z-a78ba5,affine_forward,1,0.2,-300.0,-300.0,-300.0,-300.0,0,-2.4106807708740234,-2.6010966300964355
2026-05-29T18-26-16Z-a78ba5,affine_forward,1,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T18-26-16Z-a78ba5,affine_forward,1,0.2,300.0,300.0,299.99999999999994,300.0,1,-3.5088729858398438,-1.7594375610351562
2026-05-29T18-26-16Z-a78ba5,affine_forward,1,0.2,600.0,600.0,599.9999999999999,600.0,1,-6.394966125488281,-2.200136184692383
2026-05-29T18-26-16Z-a78ba5,affine_forward,2,0.3,-600.0,-422.3273463654041,-423.94150296446753,-420.7131897663406,2,1.2190666198730469,0.0666341781616211
2026-05-29T18-26-16Z-a78ba5,affine_forward,2,0.3,-300.0,-300.0,-300.0,-300.0,0,1.1236381530761719,-0.06393146514892578
2026-05-29T18-26-16Z-a78ba5,affine_forward,2,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T18-26-16Z-a78ba5,affine_forward,2,0.3,300.0,300.0,299.99999999999994,300.0,1,2.3975677490234375,0.5562572479248047
2026-05-29T18-26-16Z-a78ba5,affine_forward,2,0.3,600.0,600.0,599.9999999999999,600.0,1,1.7905311584472656,-0.7869844436645508
2026-05-29T18-26-16Z-a78ba5,affine_forward,3,0.4,-600.0,-422.3273463654041,-423.94150296446753,-420.7131897663406,2,-0.24856948852539062,-0.2295551300048828
2026-05-29T18-26-16Z-a78ba5,affine_forward,3,0.4,-300.0,-300.0,-300.0,-300.0,0,-3.053497314453125,-0.4231147766113281
2026-05-29T18-26-16Z-a78ba5,affine_forward,3,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T18-26-16Z-a78ba5,affine_forward,3,0.4,300.0,300.0,299.99999999999994,300.0,1,2.3295326232910156,1.6140241622924805
2026-05-29T18-26-16Z-a78ba5,affine_forward,3,0.4,600.0,600.0,599.9999999999999,600.0,1,-0.4879798889160156,0.41080760955810547
2026-05-29T21-26-09Z-fa4c61,affine_forward,0,0.1,-600.0,-302.9895384609388,-319.96309275929536,-286.0159841625822,2,0.7616653442382812,0.9186458587646484
2026-05-29T21-26-09Z-fa4c61,affine_forward,0,0.1,-300.0,-293.0079920812911,-300.0,-286.0159841625822,1,0.18912506103515625,0.5855216979980469
2026-05-29T21-26-09Z-fa4c61,affine_forward,0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T21-26-09Z-fa4c61,affine_forward,0,0.1,300.0,300.0,300.0,300.0,0,0.3816680908203125,0.11968803405761719
2026-05-29T21-26-09Z-fa4c61,affine_forward,0,0.1,600.0,600.0,600.0,600.0,0,0.37996673583984375,-0.04728889465332031
2026-05-29T21-26-09Z-fa4c61,affine_forward,1,0.2,-600.0,-302.9895384609388,-319.96309275929536,-286.0159841625822,2,1.72100830078125,0.6822185516357422
2026-05-29T21-26-09Z-fa4c61,affine_forward,1,0.2,-300.0,-293.0079920812911,-300.0,-286.0159841625822,1,0.48223114013671875,0.08626651763916016
2026-05-29T21-26-09Z-fa4c61,affine_forward,1,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T21-26-09Z-fa4c61,affine_forward,1,0.2,300.0,300.0,300.0,300.0,0,-0.47539520263671875,0.4445219039916992
2026-05-29T21-26-09Z-fa4c61,affine_forward,1,0.2,600.0,600.0,600.0,600.0,0,-1.4262008666992188,0.15825843811035156
2026-05-29T21-26-09Z-fa4c61,affine_forward,2,0.3,-600.0,-302.9895384609388,-319.96309275929536,-286.0159841625822,2,1.3853378295898438,-0.5313081741333008
2026-05-29T21-26-09Z-fa4c61,affine_forward,2,0.3,-300.0,-293.0079920812911,-300.0,-286.0159841625822,1,-0.5265121459960938,-1.0381288528442383
2026-05-29T21-26-09Z-fa4c61,affine_forward,2,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-05-29T21-26-09Z-fa4c61,affine_forward,2,0.3,300.0,300.0,300.0,300.0,0,3.077362060546875,0.830479621887207
2026-05-29T21-26-09Z-fa4c61,affine_forward,2,0.3,600.0,600.0,600.0,600.0,0,0.47199249267578125,-0.34824657440185547
2026-05-29T21-26-09Z-fa4c61,affine_forward,3,0.4,-600.0,-302.9895384609388,-319.96309275929536,-286.0159841625822,2,0.3816986083984375,0.34397411346435547
