model,variant,target,r2,mae,rmse
codec_spatial_X/absolute30/all,main,player1.location.x,0.08492037368295968,1633.4387672541402,1995.0199181837934
codec_spatial_X/absolute30/all,main,player1.location.y,0.057355116128617434,2106.6617294245198,2511.520400338037
codec_spatial_X/absolute30/all,main,player1.location.z,0.003443219205547021,96.51822556713432,138.80893952033836
codec_spatial_X/absolute30/all,main,player1.velocity.x,-0.004404654508470829,691.3528598294578,842.5390998562506
codec_spatial_X/absolute30/all,main,player1.velocity.y,-0.013869938743886978,915.3156648043788,1082.1244960280658
codec_spatial_X/absolute30/all,main,player1.velocity.z,-0.06193422182082253,119.94311578370426,215.29925228208674
codec_spatial_X/absolute30/all,main,player2.location.x,0.06971563618825016,1685.3862047832006,2052.648093741117
codec_spatial_X/absolute30/all,main,player2.location.y,0.036767524269675333,2417.8743318522784,2869.072316384679
codec_spatial_X/absolute30/all,main,player2.location.z,0.03143382390566696,96.81676597963285,164.76148484302658
codec_spatial_X/absolute30/all,main,player2.velocity.x,0.014866151251836879,738.0356325276929,881.6340116909054
codec_spatial_X/absolute30/all,main,player2.velocity.y,-0.03497224466777582,957.1640993241473,1127.6982818136642
codec_spatial_X/absolute30/all,main,player2.velocity.z,-0.014227906403114332,125.6664811137096,233.86059342541918
codec_spatial_X/absolute30/all,main,player3.location.x,0.11457892419445892,1656.1375022002962,2003.551025747533
codec_spatial_X/absolute30/all,main,player3.location.y,0.02020339276587113,2318.276881476437,2763.1369537552214
codec_spatial_X/absolute30/all,main,player3.location.z,0.01970095468677846,87.52223483686429,172.04089347539855
codec_spatial_X/absolute30/all,main,player3.velocity.x,-0.029312725549452967,754.2848867459987,899.6531559331962
codec_spatial_X/absolute30/all,main,player3.velocity.y,-0.06849207383965106,954.4561916117539,1115.7729675276937
codec_spatial_X/absolute30/all,main,player3.velocity.z,-0.04422313526970356,101.80174212227308,186.6301885208578
codec_spatial_X/absolute30/all,shuffled,ball.location.x,-0.02194696146699071,1950.3795418199725,2325.4566728060217
codec_spatial_X/absolute30/all,shuffled,ball.location.y,-0.013515697063628984,2302.6405251803294,2736.106579823116
codec_spatial_X/absolute30/all,shuffled,ball.location.z,0.0019138421046925869,371.9906349631771,468.0045317895597
codec_spatial_X/absolute30/all,shuffled,ball.velocity.x,-0.008938497649194632,676.0022116108787,855.0279120813987
codec_spatial_X/absolute30/all,shuffled,ball.velocity.y,-0.0034111569582495616,993.3951923939994,1221.7079540304069
codec_spatial_X/absolute30/all,shuffled,ball.velocity.z,-0.009051350241123357,397.42385493596413,538.2773142422377
codec_spatial_X/absolute30/all,shuffled,player0.location.x,1.6934884322195032e-05,1788.587248232281,2134.2113718298665
codec_spatial_X/absolute30/all,shuffled,player0.location.y,-0.014899235957920087,2294.743676636957,2646.9087074699014
codec_spatial_X/absolute30/all,shuffled,player0.location.z,-0.001935344743891676,91.14924227167862,162.70471997624344
codec_spatial_X/absolute30/all,shuffled,player0.velocity.x,0.006006009465850282,736.5419092133379,887.5119577040134
codec_spatial_X/absolute30/all,shuffled,player0.velocity.y,-0.003987526887526904,986.218258636998,1140.0440310854317
codec_spatial_X/absolute30/all,shuffled,player0.velocity.z,0.00022973215343546904,75.50705133507094,165.98993547830517
codec_spatial_X/absolute30/all,shuffled,player1.location.x,-0.024057228457781576,1729.35312548094,2110.4735161604553
codec_spatial_X/absolute30/all,shuffled,player1.location.y,-0.03558542102753437,2235.357646836823,2632.422636392342
codec_spatial_X/absolute30/all,shuffled,player1.location.z,-0.04207683578244725,101.82420964370901,141.94375276087098
codec_spatial_X/absolute30/all,shuffled,player1.velocity.x,0.0010699180001820796,685.2783700933909,840.2398055433445
codec_spatial_X/absolute30/all,shuffled,player1.velocity.y,0.0013078651628471993,914.4772505339582,1073.9941600961843
codec_spatial_X/absolute30/all,shuffled,player1.velocity.z,-0.014675546796713679,111.05080760478113,210.45406095139563
codec_spatial_X/absolute30/all,shuffled,player2.location.x,-0.019330915874079535,1765.7878699271744,2148.642875696788
codec_spatial_X/absolute30/all,shuffled,player2.location.y,0.0037295910196150084,2464.743375602495,2917.860684340051
codec_spatial_X/absolute30/all,shuffled,player2.location.z,-0.0007312085894268794,96.7930653899174,167.47491642967736
codec_spatial_X/absolute30/all,shuffled,player2.velocity.x,-0.004657965635671335,744.9335293387142,890.3275890571717
codec_spatial_X/absolute30/all,shuffled,player2.velocity.y,-0.015241902299820476,951.1549494875451,1116.8975394810127
codec_spatial_X/absolute30/all,shuffled,player2.velocity.z,-0.00577735506095034,117.84856248785206,232.88429179175716
codec_spatial_X/absolute30/all,shuffled,player3.location.x,-0.021981511650146057,1785.0760060704988,2152.5190282067715
codec_spatial_X/absolute30/all,shuffled,player3.location.y,0.004680908309206977,2352.4223801520707,2784.938523463548
codec_spatial_X/absolute30/all,shuffled,player3.location.z,-0.029648430389772162,88.90281273200823,176.31809315816616
codec_spatial_X/absolute30/all,shuffled,player3.velocity.x,0.0008949624612746288,742.344445811047,886.3535962042772
codec_spatial_X/absolute30/all,shuffled,player3.velocity.y,-0.024255868048604246,934.2375602327905,1092.432000078746
codec_spatial_X/absolute30/all,shuffled,player3.velocity.z,0.001058859682646962,89.3015322904534,182.53879908056518
codec_spatial_X/absolute30/all,mean_baseline,ball.location.x,-0.015292177830805498,1947.3397000162636,2317.8727729467046
codec_spatial_X/absolute30/all,mean_baseline,ball.location.y,-0.009580783883050614,2301.5412136672608,2730.790030642984
codec_spatial_X/absolute30/all,mean_baseline,ball.location.z,-0.011644381696993333,374.2821438935884,471.1725480170597
codec_spatial_X/absolute30/all,mean_baseline,ball.velocity.x,-0.004244654594609765,674.6953217536045,853.036687873536
codec_spatial_X/absolute30/all,mean_baseline,ball.velocity.y,-0.0036194843360590756,992.2849696820493,1221.834772435584
codec_spatial_X/absolute30/all,mean_baseline,ball.velocity.z,-0.004337311129713806,397.01703717377535,537.0184928494391
codec_spatial_X/absolute30/all,mean_baseline,player0.location.x,-0.004061532980069504,1791.291018186244,2138.559173126263
codec_spatial_X/absolute30/all,mean_baseline,player0.location.y,-0.005247244997540257,2275.493365710031,2634.2921980254073
codec_spatial_X/absolute30/all,mean_baseline,player0.location.z,-0.0007059736389880555,89.94023355699402,162.60487028163828
codec_spatial_X/absolute30/all,mean_baseline,player0.velocity.x,-0.0002704508834190378,738.9990047216809,890.3095942357807
codec_spatial_X/absolute30/all,mean_baseline,player0.velocity.y,-0.0035577751973714378,985.977645857528,1139.8000099816127
codec_spatial_X/absolute30/all,mean_baseline,player0.velocity.z,-0.0008102598608903389,72.4989113988421,166.07624697552515
codec_spatial_X/absolute30/all,mean_baseline,player1.location.x,-0.014778076768861448,1727.8257044851055,2100.8900829340287
codec_spatial_X/absolute30/all,mean_baseline,player1.location.y,-0.015010201279291202,2197.192751359771,2606.1406860804723
codec_spatial_X/absolute30/all,mean_baseline,player1.location.z,-0.009584642205668237,97.80023404255002,139.71330934018368
codec_spatial_X/absolute30/all,mean_baseline,player1.velocity.x,-0.0006408076733923629,686.9041393019569,840.9589774570801
codec_spatial_X/absolute30/all,mean_baseline,player1.velocity.y,-1.138454244675735e-05,916.0526462361835,1074.7032869764535
codec_spatial_X/absolute30/all,mean_baseline,player1.velocity.z,-0.005618175667208236,108.89376912896446,209.5126598266042
codec_spatial_X/absolute30/all,mean_baseline,player2.location.x,-0.005440806206312265,1752.2053648317922,2133.953212522112
codec_spatial_X/absolute30/all,mean_baseline,player2.location.y,-0.003419445648666475,2470.760593324129,2928.3109621467024
codec_spatial_X/absolute30/all,mean_baseline,player2.location.z,-0.0002812393951454606,97.47023478301243,167.43726045096446
codec_spatial_X/absolute30/all,mean_baseline,player2.velocity.x,-0.005489061778163773,744.7823823144371,890.6957715054511
codec_spatial_X/absolute30/all,mean_baseline,player2.velocity.y,-0.00094724702047011,946.2121989705495,1109.0066792979926
codec_spatial_X/absolute30/all,mean_baseline,player2.velocity.z,-0.006027882879908963,119.5975905257457,232.9132944137804
codec_spatial_X/absolute30/all,mean_baseline,player3.location.x,-0.0030909602692983373,1765.057534397913,2132.5323990091183
codec_spatial_X/absolute30/all,mean_baseline,player3.location.y,-0.0010031081229333605,2359.367222481406,2792.879243679567
codec_spatial_X/absolute30/all,mean_baseline,player3.location.z,-0.011126232374874645,89.00177108944708,174.72501578367607
codec_spatial_X/absolute30/all,mean_baseline,player3.velocity.x,-0.00311515707184018,744.8540393290435,888.130598775411
codec_spatial_X/absolute30/all,mean_baseline,player3.velocity.y,-0.02061054710366328,932.5662282461398,1090.486287630653
codec_spatial_X/absolute30/all,mean_baseline,player3.velocity.z,-0.0005185456141734157,87.6699107485796,182.68286366937105
codec_spatial_X/absolute30/position,main,ball.location.x,0.23738340561502702,1670.6580951512622,2008.8485667927898
codec_spatial_X/absolute30/position,main,ball.location.y,0.16495815780886824,2089.2192205327347,2483.5441773328726
codec_spatial_X/absolute30/position,main,ball.location.z,0.4052374185723727,271.73105540811486,361.2749595294903
codec_spatial_X/absolute30/position,main,player0.location.x,0.1031326647164299,1683.634309117955,2021.1810161641918
codec_spatial_X/absolute30/position,main,player0.location.y,0.04041747176962884,2209.82105230223,2573.763667026351
codec_spatial_X/absolute30/position,main,player0.location.z,0.008943009713678007,90.99817070059856,161.81903900473756
codec_spatial_X/absolute30/position,main,player1.location.x,0.08492037368295968,1633.4387672541402,1995.0199181837934
codec_spatial_X/absolute30/position,main,player1.location.y,0.057355116128617434,2106.6617294245198,2511.520400338037
codec_spatial_X/absolute30/position,main,player1.location.z,0.003443219205547021,96.51822556713432,138.80893952033836
codec_spatial_X/absolute30/position,main,player2.location.x,0.06971563618825016,1685.3862047832006,2052.648093741117
codec_spatial_X/absolute30/position,main,player2.location.y,0.036767524269675333,2417.8743318522784,2869.072316384679
codec_spatial_X/absolute30/position,main,player2.location.z,0.03143382390566696,96.81676597963285,164.76148484302658
codec_spatial_X/absolute30/position,main,player3.location.x,0.11457892419445892,1656.1375022002962,2003.551025747533
codec_spatial_X/absolute30/position,main,player3.location.y,0.02020339276587113,2318.276881476437,2763.1369537552214
codec_spatial_X/absolute30/position,main,player3.location.z,0.01970095468677846,87.52223483686429,172.04089347539855
codec_spatial_X/absolute30/position,shuffled,ball.location.x,-0.02194696146699071,1950.3795418199725,2325.4566728060217
codec_spatial_X/absolute30/position,shuffled,ball.location.y,-0.013515697063628984,2302.6405251803294,2736.106579823116
codec_spatial_X/absolute30/position,shuffled,ball.location.z,0.0019138421046925869,371.9906349631771,468.0045317895597
codec_spatial_X/absolute30/position,shuffled,player0.location.x,1.6934884322195032e-05,1788.587248232281,2134.2113718298665
codec_spatial_X/absolute30/position,shuffled,player0.location.y,-0.014899235957920087,2294.743676636957,2646.9087074699014
codec_spatial_X/absolute30/position,shuffled,player0.location.z,-0.001935344743891676,91.14924227167862,162.70471997624344
codec_spatial_X/absolute30/position,shuffled,player1.location.x,-0.024057228457781576,1729.35312548094,2110.4735161604553
codec_spatial_X/absolute30/position,shuffled,player1.location.y,-0.03558542102753437,2235.357646836823,2632.422636392342
codec_spatial_X/absolute30/position,shuffled,player1.location.z,-0.04207683578244725,101.82420964370901,141.94375276087098
codec_spatial_X/absolute30/position,shuffled,player2.location.x,-0.019330915874079535,1765.7878699271744,2148.642875696788
codec_spatial_X/absolute30/position,shuffled,player2.location.y,0.0037295910196150084,2464.743375602495,2917.860684340051
codec_spatial_X/absolute30/position,shuffled,player2.location.z,-0.0007312085894268794,96.7930653899174,167.47491642967736
codec_spatial_X/absolute30/position,shuffled,player3.location.x,-0.021981511650146057,1785.0760060704988,2152.5190282067715
codec_spatial_X/absolute30/position,shuffled,player3.location.y,0.004680908309206977,2352.4223801520707,2784.938523463548
codec_spatial_X/absolute30/position,shuffled,player3.location.z,-0.029648430389772162,88.90281273200823,176.31809315816616
codec_spatial_X/absolute30/position,mean_baseline,ball.location.x,-0.015292177830805498,1947.3397000162636,2317.8727729467046
codec_spatial_X/absolute30/position,mean_baseline,ball.location.y,-0.009580783883050614,2301.5412136672608,2730.790030642984
codec_spatial_X/absolute30/position,mean_baseline,ball.location.z,-0.011644381696993333,374.2821438935884,471.1725480170597
codec_spatial_X/absolute30/position,mean_baseline,player0.location.x,-0.004061532980069504,1791.291018186244,2138.559173126263
codec_spatial_X/absolute30/position,mean_baseline,player0.location.y,-0.005247244997540257,2275.493365710031,2634.2921980254073
codec_spatial_X/absolute30/position,mean_baseline,player0.location.z,-0.0007059736389880555,89.94023355699402,162.60487028163828
codec_spatial_X/absolute30/position,mean_baseline,player1.location.x,-0.014778076768861448,1727.8257044851055,2100.8900829340287
codec_spatial_X/absolute30/position,mean_baseline,player1.location.y,-0.015010201279291202,2197.192751359771,2606.1406860804723
codec_spatial_X/absolute30/position,mean_baseline,player1.location.z,-0.009584642205668237,97.80023404255002,139.71330934018368
codec_spatial_X/absolute30/position,mean_baseline,player2.location.x,-0.005440806206312265,1752.2053648317922,2133.953212522112
codec_spatial_X/absolute30/position,mean_baseline,player2.location.y,-0.003419445648666475,2470.760593324129,2928.3109621467024
codec_spatial_X/absolute30/position,mean_baseline,player2.location.z,-0.0002812393951454606,97.47023478301243,167.43726045096446
codec_spatial_X/absolute30/position,mean_baseline,player3.location.x,-0.0030909602692983373,1765.057534397913,2132.5323990091183
codec_spatial_X/absolute30/position,mean_baseline,player3.location.y,-0.0010031081229333605,2359.367222481406,2792.879243679567
codec_spatial_X/absolute30/position,mean_baseline,player3.location.z,-0.011126232374874645,89.00177108944708,174.72501578367607
codec_spatial_X/absolute30/velocity,main,ball.velocity.x,0.0035044392215118902,670.7097997527642,849.7391535094673
codec_spatial_X/absolute30/velocity,main,ball.velocity.y,-0.0018023747966968706,992.3084215158832,1220.7281710200684
codec_spatial_X/absolute30/velocity,main,ball.velocity.z,-0.0017100424510074763,392.5519169059745,536.315633483709
codec_spatial_X/absolute30/velocity,main,player0.velocity.x,0.022669836403398813,724.988111733958,880.0411606290355
codec_spatial_X/absolute30/velocity,main,player0.velocity.y,0.003655387911258745,982.5047045495436,1135.6964146390974
codec_spatial_X/absolute30/velocity,main,player0.velocity.z,0.0036753814611305557,74.54102654995877,165.70365133496225
codec_spatial_X/absolute30/velocity,main,player1.velocity.x,0.01048183407692782,684.1948891468891,836.2720690276378
codec_spatial_X/absolute30/velocity,main,player1.velocity.y,0.006447809572335039,912.1679410878346,1071.2268451334205
codec_spatial_X/absolute30/velocity,main,player1.velocity.z,-0.020007540956843872,111.61309549911654,211.0062914213901
codec_spatial_X/absolute30/velocity,main,player2.velocity.x,0.009040650417264429,740.2259492306404,884.2369012804188
codec_spatial_X/absolute30/velocity,main,player2.velocity.y,-0.005214924878938154,947.4369004189738,1111.368366771397
codec_spatial_X/absolute30/velocity,main,player2.velocity.z,-0.003820619625984012,119.49928839448712,232.65764381806866
codec_spatial_X/absolute30/velocity,main,player3.velocity.x,-0.006545390727919154,743.3837753466983,889.6478201324983
codec_spatial_X/absolute30/velocity,main,player3.velocity.y,-0.018527036070301595,934.7362327751292,1089.3726400401604
codec_spatial_X/absolute30/velocity,main,player3.velocity.z,-0.014325828078233238,91.23210332818937,183.93906788623838
codec_spatial_X/absolute30/velocity,shuffled,ball.velocity.x,-0.008938497649194632,676.0022116108787,855.0279120813987
codec_spatial_X/absolute30/velocity,shuffled,ball.velocity.y,-0.0034111569582495616,993.3951923939994,1221.7079540304069
codec_spatial_X/absolute30/velocity,shuffled,ball.velocity.z,-0.009051350241123357,397.42385493596413,538.2773142422377
codec_spatial_X/absolute30/velocity,shuffled,player0.velocity.x,0.006006009465850282,736.5419092133379,887.5119577040134
codec_spatial_X/absolute30/velocity,shuffled,player0.velocity.y,-0.003987526887526904,986.218258636998,1140.0440310854317
codec_spatial_X/absolute30/velocity,shuffled,player0.velocity.z,0.00022973215343546904,75.50705133507094,165.98993547830517
codec_spatial_X/absolute30/velocity,shuffled,player1.velocity.x,0.0010699180001820796,685.2783700933909,840.2398055433445
codec_spatial_X/absolute30/velocity,shuffled,player1.velocity.y,0.0013078651628471993,914.4772505339582,1073.9941600961843
codec_spatial_X/absolute30/velocity,shuffled,player1.velocity.z,-0.014675546796713679,111.05080760478113,210.45406095139563
codec_spatial_X/absolute30/velocity,shuffled,player2.velocity.x,-0.004657965635671335,744.9335293387142,890.3275890571717
codec_spatial_X/absolute30/velocity,shuffled,player2.velocity.y,-0.015241902299820476,951.1549494875451,1116.8975394810127
codec_spatial_X/absolute30/velocity,shuffled,player2.velocity.z,-0.00577735506095034,117.84856248785206,232.88429179175716
codec_spatial_X/absolute30/velocity,shuffled,player3.velocity.x,0.0008949624612746288,742.344445811047,886.3535962042772
codec_spatial_X/absolute30/velocity,shuffled,player3.velocity.y,-0.024255868048604246,934.2375602327905,1092.432000078746
codec_spatial_X/absolute30/velocity,shuffled,player3.velocity.z,0.001058859682646962,89.3015322904534,182.53879908056518
codec_spatial_X/absolute30/velocity,mean_baseline,ball.velocity.x,-0.004244654594609765,674.6953217536045,853.036687873536
codec_spatial_X/absolute30/velocity,mean_baseline,ball.velocity.y,-0.0036194843360590756,992.2849696820493,1221.834772435584
codec_spatial_X/absolute30/velocity,mean_baseline,ball.velocity.z,-0.004337311129713806,397.01703717377535,537.0184928494391
codec_spatial_X/absolute30/velocity,mean_baseline,player0.velocity.x,-0.0002704508834190378,738.9990047216809,890.3095942357807
codec_spatial_X/absolute30/velocity,mean_baseline,player0.velocity.y,-0.0035577751973714378,985.977645857528,1139.8000099816127
codec_spatial_X/absolute30/velocity,mean_baseline,player0.velocity.z,-0.0008102598608903389,72.4989113988421,166.07624697552515
codec_spatial_X/absolute30/velocity,mean_baseline,player1.velocity.x,-0.0006408076733923629,686.9041393019569,840.9589774570801
codec_spatial_X/absolute30/velocity,mean_baseline,player1.velocity.y,-1.138454244675735e-05,916.0526462361835,1074.7032869764535
codec_spatial_X/absolute30/velocity,mean_baseline,player1.velocity.z,-0.005618175667208236,108.89376912896446,209.5126598266042
codec_spatial_X/absolute30/velocity,mean_baseline,player2.velocity.x,-0.005489061778163773,744.7823823144371,890.6957715054511
codec_spatial_X/absolute30/velocity,mean_baseline,player2.velocity.y,-0.00094724702047011,946.2121989705495,1109.0066792979926
codec_spatial_X/absolute30/velocity,mean_baseline,player2.velocity.z,-0.006027882879908963,119.5975905257457,232.9132944137804
codec_spatial_X/absolute30/velocity,mean_baseline,player3.velocity.x,-0.00311515707184018,744.8540393290435,888.130598775411
codec_spatial_X/absolute30/velocity,mean_baseline,player3.velocity.y,-0.02061054710366328,932.5662282461398,1090.486287630653
codec_spatial_X/absolute30/velocity,mean_baseline,player3.velocity.z,-0.0005185456141734157,87.6699107485796,182.68286366937105
codec_spatial_X/role12/all,main,ego.location.x,0.09487231132059049,1659.917820227593,2015.5839868051935
codec_spatial_X/role12/all,main,ego.location.y,0.28181234068985095,2018.3567293118397,2434.1914115631216
codec_spatial_X/role12/all,main,ego.location.z,0.35719070479605985,68.79100193178954,129.46833738338086
codec_spatial_X/role12/all,main,ego.velocity.x,0.06574958702494627,702.7155445758423,851.7875857150357
codec_spatial_X/role12/all,main,ego.velocity.y,0.03629274428918128,923.5079893831523,1089.7126996604673
codec_spatial_X/role12/all,main,ego.velocity.z,0.03582317948349145,109.75391305183373,201.71834343825225
codec_spatial_X/role12/all,main,ball_minus_ego.location.x,0.48675036211110523,699.2564017269286,1008.218058944082
codec_spatial_X/role12/all,main,ball_minus_ego.location.y,0.5318188327010576,1227.6382569112434,1734.992531019511
codec_spatial_X/role12/all,main,ball_minus_ego.location.z,0.36777056788037554,271.07073318545264,371.2727214559192
codec_spatial_X/role12/all,main,ball_minus_ego.velocity.x,-0.018084631411981578,665.1990439773259,894.9716150974562
codec_spatial_X/role12/all,main,ball_minus_ego.velocity.y,0.014907919222154287,966.432250936071,1267.8346573046163
codec_spatial_X/role12/all,main,ball_minus_ego.velocity.z,-0.008181355849437466,415.3362431148792,559.7544903862557
codec_spatial_X/role12/all,shuffled,ego.location.x,-0.013453042237345114,1764.1379775779656,2132.788495466075
codec_spatial_X/role12/all,shuffled,ego.location.y,0.06132157418159678,2384.988624636469,2782.8780467935753
codec_spatial_X/role12/all,shuffled,ego.location.z,0.00028273647761856147,94.19683305589156,161.45856663654226
codec_spatial_X/role12/all,shuffled,ego.velocity.x,-0.0011890767127846757,733.1487501251949,881.7748511846753
codec_spatial_X/role12/all,shuffled,ego.velocity.y,-0.0018775771280059583,954.0217455387009,1111.0836997364297
codec_spatial_X/role12/all,shuffled,ego.velocity.z,0.007627997808624998,96.27948232883031,204.64649046066523
codec_spatial_X/role12/all,shuffled,ball_minus_ego.location.x,0.013396951107036204,921.3838551246671,1397.8525818535884
codec_spatial_X/role12/all,shuffled,ball_minus_ego.location.y,0.06514275785984669,1695.9767148409728,2451.6771978701595
codec_spatial_X/role12/all,shuffled,ball_minus_ego.location.z,0.0005772097144741695,362.59753984247766,466.79942342215423
codec_spatial_X/role12/all,shuffled,ball_minus_ego.velocity.x,-0.009224974634538086,660.5964533360194,891.0689595812354
codec_spatial_X/role12/all,shuffled,ball_minus_ego.velocity.y,-0.0009311937997846798,967.0640802014975,1277.9866512853773
codec_spatial_X/role12/all,shuffled,ball_minus_ego.velocity.z,-0.008405413377482684,415.7899648852914,559.8166866564586
codec_spatial_X/role12/all,mean_baseline,ego.location.x,-0.0061238075403691195,1757.4809161157154,2125.062398965954
codec_spatial_X/role12/all,mean_baseline,ego.location.y,-0.00033092749733132365,2469.82062972568,2872.814636182625
codec_spatial_X/role12/all,mean_baseline,ego.location.z,-3.1621040123663846e-05,94.53315427657809,161.48394967568586
codec_spatial_X/role12/all,mean_baseline,ego.velocity.x,-0.00015464278558896538,732.3893769035252,881.3192062062934
codec_spatial_X/role12/all,mean_baseline,ego.velocity.y,-0.003301672645417586,955.6802619667491,1111.8730813308352
codec_spatial_X/role12/all,mean_baseline,ego.velocity.z,-0.00017713100356275824,95.09797486529447,205.44969922757747
codec_spatial_X/role12/all,mean_baseline,ball_minus_ego.location.x,-0.0071111882426388995,936.1033660712012,1412.3061707349107
codec_spatial_X/role12/all,mean_baseline,ball_minus_ego.location.y,-0.007107460133051191,1772.5708348163728,2544.6528685499625
codec_spatial_X/role12/all,mean_baseline,ball_minus_ego.location.z,-0.011302969965309773,364.4317923043337,469.56565905994484
codec_spatial_X/role12/all,mean_baseline,ball_minus_ego.velocity.x,-0.005606992309753256,659.441897164787,889.4703238253546
codec_spatial_X/role12/all,mean_baseline,ball_minus_ego.velocity.y,-5.638952074393799e-05,965.9493183550418,1277.4280551588013
codec_spatial_X/role12/all,mean_baseline,ball_minus_ego.velocity.z,-0.004652392568605501,414.97188730841316,558.7739700373228
codec_spatial_X/role12/position,main,ego.location.x,0.10707879556099187,1601.9659774007491,2001.9468460071262
codec_spatial_X/role12/position,main,ego.location.y,0.3576544158134748,1808.7676060869742,2302.0784960578326
codec_spatial_X/role12/position,main,ego.location.z,0.4531561610558308,70.48028715089109,119.41370096018818
codec_spatial_X/role12/position,main,ball_minus_ego.location.x,0.4611027274168039,772.4295175196856,1033.1018496989573
codec_spatial_X/role12/position,main,ball_minus_ego.location.y,0.5623135797764806,1272.8338787050768,1677.5372619347686
codec_spatial_X/role12/position,main,ball_minus_ego.location.z,0.4459408138956681,253.43565498681065,347.56318350524583
codec_spatial_X/role12/position,shuffled,ego.location.x,-0.013453042237345114,1764.1379775779656,2132.788495466075
codec_spatial_X/role12/position,shuffled,ego.location.y,0.06132157418159678,2384.988624636469,2782.8780467935753
codec_spatial_X/role12/position,shuffled,ego.location.z,0.00028273647761856147,94.19683305589156,161.45856663654226
codec_spatial_X/role12/position,shuffled,ball_minus_ego.location.x,0.013396951107036204,921.3838551246671,1397.8525818535884
codec_spatial_X/role12/position,shuffled,ball_minus_ego.location.y,0.06514275785984669,1695.9767148409728,2451.6771978701595
codec_spatial_X/role12/position,shuffled,ball_minus_ego.location.z,0.0005772097144741695,362.59753984247766,466.79942342215423
codec_spatial_X/role12/position,mean_baseline,ego.location.x,-0.0061238075403691195,1757.4809161157154,2125.062398965954
codec_spatial_X/role12/position,mean_baseline,ego.location.y,-0.00033092749733132365,2469.82062972568,2872.814636182625
codec_spatial_X/role12/position,mean_baseline,ego.location.z,-3.1621040123663846e-05,94.53315427657809,161.48394967568586
codec_spatial_X/role12/position,mean_baseline,ball_minus_ego.location.x,-0.0071111882426388995,936.1033660712012,1412.3061707349107
codec_spatial_X/role12/position,mean_baseline,ball_minus_ego.location.y,-0.007107460133051191,1772.5708348163728,2544.6528685499625
codec_spatial_X/role12/position,mean_baseline,ball_minus_ego.location.z,-0.011302969965309773,364.4317923043337,469.56565905994484
codec_spatial_X/role12/velocity,main,ego.velocity.x,0.06574958702494627,702.7155445758423,851.7875857150357
codec_spatial_X/role12/velocity,main,ego.velocity.y,0.03629274428918128,923.5079893831523,1089.7126996604673
codec_spatial_X/role12/velocity,main,ego.velocity.z,0.03582317948349145,109.75391305183373,201.71834343825225
codec_spatial_X/role12/velocity,main,ball_minus_ego.velocity.x,-0.018084631411981578,665.1990439773259,894.9716150974562
codec_spatial_X/role12/velocity,main,ball_minus_ego.velocity.y,0.014907919222154287,966.432250936071,1267.8346573046163
codec_spatial_X/role12/velocity,main,ball_minus_ego.velocity.z,-0.008181355849437466,415.3362431148792,559.7544903862557
codec_spatial_X/role12/velocity,shuffled,ego.velocity.x,-0.0011890767127846757,733.1487501251949,881.7748511846753
codec_spatial_X/role12/velocity,shuffled,ego.velocity.y,-0.0018775771280059583,954.0217455387009,1111.0836997364297
codec_spatial_X/role12/velocity,shuffled,ego.velocity.z,0.007627997808624998,96.27948232883031,204.64649046066523
codec_spatial_X/role12/velocity,shuffled,ball_minus_ego.velocity.x,-0.009224974634538086,660.5964533360194,891.0689595812354
codec_spatial_X/role12/velocity,shuffled,ball_minus_ego.velocity.y,-0.0009311937997846798,967.0640802014975,1277.9866512853773
codec_spatial_X/role12/velocity,shuffled,ball_minus_ego.velocity.z,-0.008405413377482684,415.7899648852914,559.8166866564586
codec_spatial_X/role12/velocity,mean_baseline,ego.velocity.x,-0.00015464278558896538,732.3893769035252,881.3192062062934
codec_spatial_X/role12/velocity,mean_baseline,ego.velocity.y,-0.003301672645417586,955.6802619667491,1111.8730813308352
codec_spatial_X/role12/velocity,mean_baseline,ego.velocity.z,-0.00017713100356275824,95.09797486529447,205.44969922757747
codec_spatial_X/role12/velocity,mean_baseline,ball_minus_ego.velocity.x,-0.005606992309753256,659.441897164787,889.4703238253546
codec_spatial_X/role12/velocity,mean_baseline,ball_minus_ego.velocity.y,-5.638952074393799e-05,965.9493183550418,1277.4280551588013
codec_spatial_X/role12/velocity,mean_baseline,ball_minus_ego.velocity.z,-0.004652392568605501,414.97188730841316,558.7739700373228
mean/block_5_output/absolute30/all,main,ball.location.x,0.4588900178853723,1385.2551189451951,1692.1421624324662
mean/block_5_output/absolute30/all,main,ball.location.y,0.7527307674889092,1084.510449294617,1351.4588022982296
mean/block_5_output/absolute30/all,main,ball.location.z,0.8643977334143126,117.41784954363489,172.50413771047363
mean/block_5_output/absolute30/all,main,ball.velocity.x,-0.08136469980067318,700.3196117612109,885.1849873583634
mean/block_5_output/absolute30/all,main,ball.velocity.y,-0.006993637461871982,994.5712408967036,1223.8869438091785
mean/block_5_output/absolute30/all,main,ball.velocity.z,0.5655958295477517,253.58400018399342,353.1802713320795
mean/block_5_output/absolute30/all,main,player0.location.x,0.23414564919222625,1526.606004795567,1867.7304490034446
mean/block_5_output/absolute30/all,main,player0.location.y,0.25200645588771553,1839.5816565850625,2272.356278569046
mean/block_5_output/absolute30/all,main,player0.location.z,0.06668738186298284,86.7305570707449,157.03406457444865
mean/block_5_output/absolute30/all,main,player0.velocity.x,0.03812641694516272,710.3893516671541,873.0544543590091
